 frequency       AmagdB          Aphdeg         
 1.34497085e+07  1.70619109e+01  8.83008246e+01 
 1.37598551e+07  1.68644294e+01  8.81755103e+01 
 1.40771537e+07  1.66669538e+01  8.80492551e+01 
 1.44017690e+07  1.64694851e+01  8.79219942e+01 
 1.47338699e+07  1.62720245e+01  8.77936623e+01 
 1.50736290e+07  1.60745732e+01  8.76641939e+01 
 1.54212228e+07  1.58771323e+01  8.75335225e+01 
 1.57768320e+07  1.56797030e+01  8.74015813e+01 
 1.61406415e+07  1.54822865e+01  8.72683029e+01 
 1.65128404e+07  1.52848841e+01  8.71336192e+01 
 1.68936220e+07  1.50874970e+01  8.69974614e+01 
 1.72831844e+07  1.48901266e+01  8.68597601e+01 
 1.76817299e+07  1.46927742e+01  8.67204451e+01 
 1.80894658e+07  1.44954411e+01  8.65794454e+01 
 1.85066040e+07  1.42981288e+01  8.64366894e+01 
 1.89333613e+07  1.41008388e+01  8.62921046e+01 
 1.93699595e+07  1.39035724e+01  8.61456176e+01 
 1.98166255e+07  1.37063313e+01  8.59971541e+01 
 2.02735916e+07  1.35091171e+01  8.58466391e+01 
 2.07410951e+07  1.33119313e+01  8.56939963e+01 
 2.12193792e+07  1.31147758e+01  8.55391489e+01 
 2.17086923e+07  1.29176522e+01  8.53820188e+01 
 2.22092889e+07  1.27205624e+01  8.52225269e+01 
 2.27214291e+07  1.25235084e+01  8.50605931e+01 
 2.32453791e+07  1.23264920e+01  8.48961363e+01 
 2.37814113e+07  1.21295153e+01  8.47290742e+01 
 2.43298042e+07  1.19325804e+01  8.45593233e+01 
 2.48908429e+07  1.17356895e+01  8.43867991e+01 
 2.54648190e+07  1.15388449e+01  8.42114157e+01 
 2.60520309e+07  1.13420491e+01  8.40330863e+01 
 2.66527837e+07  1.11453044e+01  8.38517225e+01 
 2.72673897e+07  1.09486134e+01  8.36672349e+01 
 2.78961683e+07  1.07519788e+01  8.34795325e+01 
 2.85394464e+07  1.05554034e+01  8.32885234e+01 
 2.91975583e+07  1.03588901e+01  8.30941141e+01 
 2.98708461e+07  1.01624420e+01  8.28962096e+01 
 3.05596598e+07  9.96606205e+00  8.26947138e+01 
 3.12643573e+07  9.76975367e+00  8.24895290e+01 
 3.19853049e+07  9.57352023e+00  8.22805562e+01 
 3.27228774e+07  9.37736528e+00  8.20676948e+01 
 3.34774581e+07  9.18129253e+00  8.18508430e+01 
 3.42494392e+07  8.98530584e+00  8.16298971e+01 
 3.50392221e+07  8.78940921e+00  8.14047524e+01 
 3.58472171e+07  8.59360683e+00  8.11753023e+01 
 3.66738442e+07  8.39790305e+00  8.09414390e+01 
 3.75195331e+07  8.20230243e+00  8.07030529e+01 
 3.83847234e+07  8.00680968e+00  8.04600330e+01 
 3.92698648e+07  7.81142972e+00  8.02122668e+01 
 4.01754173e+07  7.61616769e+00  7.99596404e+01 
 4.11018515e+07  7.42102893e+00  7.97020380e+01 
 4.20496491e+07  7.22601899e+00  7.94393427e+01 
 4.30193027e+07  7.03114367e+00  7.91714359e+01 
 4.40113162e+07  6.83640897e+00  7.88981975e+01 
